Using GATK jar /scratch2/cropbio/stoecker/WGS_WGGC/WES_WGGC_2021_AG_Schoof/.snakemake/conda/c9dd5efd9313c76cc841b8b834a238c7/share/gatk4-4.1.4.1-1/gatk-package-4.1.4.1-local.jar
Running:
    java -Dsamjdk.use_async_io_read_samtools=false -Dsamjdk.use_async_io_write_samtools=true -Dsamjdk.use_async_io_write_tribble=false -Dsamjdk.compression_level=2 -jar /scratch2/cropbio/stoecker/WGS_WGGC/WES_WGGC_2021_AG_Schoof/.snakemake/conda/c9dd5efd9313c76cc841b8b834a238c7/share/gatk4-4.1.4.1-1/gatk-package-4.1.4.1-local.jar ApplyBQSR -R resources/genome.fasta -I results/dedup/NA12878.novoalign.sorted.bam --bqsr-recal-file results/recal/NA12878.novoalign.grp -O results/recal/NA12878.novoalign.sorted.bam
19:09:32.982 INFO  NativeLibraryLoader - Loading libgkl_compression.so from jar:file:/scratch2/cropbio/stoecker/WGS_WGGC/WES_WGGC_2021_AG_Schoof/.snakemake/conda/c9dd5efd9313c76cc841b8b834a238c7/share/gatk4-4.1.4.1-1/gatk-package-4.1.4.1-local.jar!/com/intel/gkl/native/libgkl_compression.so
Aug 13, 2021 7:09:33 PM shaded.cloud_nio.com.google.auth.oauth2.ComputeEngineCredentials runningOnComputeEngine
INFO: Failed to detect whether we are running on Google Compute Engine.
19:09:33.358 INFO  ApplyBQSR - ------------------------------------------------------------
19:09:33.359 INFO  ApplyBQSR - The Genome Analysis Toolkit (GATK) v4.1.4.1
19:09:33.359 INFO  ApplyBQSR - For support and documentation go to https://software.broadinstitute.org/gatk/
19:09:33.359 INFO  ApplyBQSR - Executing as stoecker@cs03 on Linux v5.4.0-66-generic amd64
19:09:33.359 INFO  ApplyBQSR - Java runtime: OpenJDK 64-Bit Server VM v1.8.0_282-b08
19:09:33.359 INFO  ApplyBQSR - Start Date/Time: August 13, 2021 7:09:32 PM UTC
19:09:33.359 INFO  ApplyBQSR - ------------------------------------------------------------
19:09:33.359 INFO  ApplyBQSR - ------------------------------------------------------------
19:09:33.360 INFO  ApplyBQSR - HTSJDK Version: 2.21.0
19:09:33.360 INFO  ApplyBQSR - Picard Version: 2.21.2
19:09:33.360 INFO  ApplyBQSR - HTSJDK Defaults.COMPRESSION_LEVEL : 2
19:09:33.360 INFO  ApplyBQSR - HTSJDK Defaults.USE_ASYNC_IO_READ_FOR_SAMTOOLS : false
19:09:33.360 INFO  ApplyBQSR - HTSJDK Defaults.USE_ASYNC_IO_WRITE_FOR_SAMTOOLS : true
19:09:33.360 INFO  ApplyBQSR - HTSJDK Defaults.USE_ASYNC_IO_WRITE_FOR_TRIBBLE : false
19:09:33.360 INFO  ApplyBQSR - Deflater: IntelDeflater
19:09:33.361 INFO  ApplyBQSR - Inflater: IntelInflater
19:09:33.361 INFO  ApplyBQSR - GCS max retries/reopens: 20
19:09:33.361 INFO  ApplyBQSR - Requester pays: disabled
19:09:33.361 INFO  ApplyBQSR - Initializing engine
19:09:33.879 INFO  ApplyBQSR - Done initializing engine
19:09:33.914 INFO  ProgressMeter - Starting traversal
19:09:33.915 INFO  ProgressMeter -        Current Locus  Elapsed Minutes       Reads Processed     Reads/Minute
20:43:58.520 INFO  ProgressMeter -           2:67024037             94.4             347030000        3675773.3
20:44:08.526 INFO  ProgressMeter -           2:69323346             94.6             347650000        3675846.7
20:44:18.529 INFO  ProgressMeter -           2:71585872             94.7             348267000        3675890.7
20:44:28.531 INFO  ProgressMeter -           2:73848638             94.9             348881000        3675903.7
20:44:38.532 INFO  ProgressMeter -           2:76110825             95.1             349498000        3675948.8
20:44:48.541 INFO  ProgressMeter -           2:78571714             95.2             350115000        3675988.6
20:44:58.551 INFO  ProgressMeter -           2:81064744             95.4             350735000        3676059.1
20:45:08.566 INFO  ProgressMeter -           2:83544952             95.6             351355000        3676126.1
20:45:18.570 INFO  ProgressMeter -           2:85873528             95.7             351975000        3676199.9
20:45:28.572 INFO  ProgressMeter -           2:88081775             95.9             352587000        3676191.3
20:45:38.586 INFO  ProgressMeter -           2:90384303             96.1             353200000        3676185.5
20:45:48.592 INFO  ProgressMeter -           2:92674270             96.2             353811000        3676164.1
20:45:58.594 INFO  ProgressMeter -           2:95167566             96.4             354428000        3676207.4
20:46:08.606 INFO  ProgressMeter -           2:97288301             96.6             355044000        3676234.0
20:46:18.609 INFO  ProgressMeter -           2:99679586             96.7             355663000        3676297.1
20:46:28.619 INFO  ProgressMeter -          2:102054409             96.9             356279000        3676324.7
20:46:38.625 INFO  ProgressMeter -          2:104479128             97.1             356899000        3676395.9
20:46:48.628 INFO  ProgressMeter -          2:106861597             97.2             357517000        3676448.2
20:46:58.644 INFO  ProgressMeter -          2:109199334             97.4             358138000        3676523.5
20:47:08.655 INFO  ProgressMeter -          2:110507512             97.6             358745000        3676457.0
20:47:18.656 INFO  ProgressMeter -          2:112772646             97.7             359358000        3676459.0
20:47:28.668 INFO  ProgressMeter -          2:114985508             97.9             359960000        3676341.8
20:47:38.670 INFO  ProgressMeter -          2:117427495             98.1             360573000        3676343.4
20:47:48.685 INFO  ProgressMeter -          2:119779113             98.2             361185000        3676327.3
20:47:58.696 INFO  ProgressMeter -          2:122063600             98.4             361800000        3676342.9
20:48:08.703 INFO  ProgressMeter -          2:124468027             98.6             362412000        3676331.3
20:48:18.719 INFO  ProgressMeter -          2:126839789             98.7             363021000        3676283.6
20:48:28.735 INFO  ProgressMeter -          2:129106861             98.9             363633000        3676266.5
20:48:38.747 INFO  ProgressMeter -          2:131431327             99.1             364246000        3676262.0
20:48:48.748 INFO  ProgressMeter -          2:133738156             99.2             364858000        3676254.2
20:48:58.763 INFO  ProgressMeter -          2:136034575             99.4             365473000        3676268.0
20:49:08.763 INFO  ProgressMeter -          2:138378087             99.6             366085000        3676260.9
20:49:18.777 INFO  ProgressMeter -          2:140807321             99.7             366698000        3676255.2
20:49:28.783 INFO  ProgressMeter -          2:143174372             99.9             367310000        3676244.4
20:49:38.792 INFO  ProgressMeter -          2:145506356            100.1             367923000        3676241.8
20:49:48.798 INFO  ProgressMeter -          2:147895469            100.2             368534000        3676221.1
20:49:58.806 INFO  ProgressMeter -          2:150218360            100.4             369144000        3676189.3
20:50:08.817 INFO  ProgressMeter -          2:152550149            100.6             369757000        3676185.6
20:50:18.817 INFO  ProgressMeter -          2:154945130            100.7             370371000        3676198.6
20:50:28.818 INFO  ProgressMeter -          2:157281406            100.9             370982000        3676181.1
20:50:38.823 INFO  ProgressMeter -          2:159579328            101.1             371596000        3676191.0
20:50:48.834 INFO  ProgressMeter -          2:161842151            101.2             372207000        3676167.5
20:50:58.842 INFO  ProgressMeter -          2:164232019            101.4             372820000        3676165.7
20:51:08.844 INFO  ProgressMeter -          2:166642172            101.6             373431000        3676147.8
20:51:18.857 INFO  ProgressMeter -          2:168961737            101.7             374038000        3676084.1
20:51:28.864 INFO  ProgressMeter -          2:171201623            101.9             374643000        3676004.5
20:51:38.876 INFO  ProgressMeter -          2:173447813            102.1             375252000        3675961.4
20:51:48.892 INFO  ProgressMeter -          2:175734226            102.2             375864000        3675945.3
20:51:58.896 INFO  ProgressMeter -          2:178028535            102.4             376480000        3675975.6
20:52:08.906 INFO  ProgressMeter -          2:180346553            102.6             377095000        3675993.0
20:52:18.907 INFO  ProgressMeter -          2:182646429            102.7             377710000        3676014.5
20:52:28.920 INFO  ProgressMeter -          2:185077064            102.9             378337000        3676146.0
20:52:38.926 INFO  ProgressMeter -          2:187458173            103.1             378952000        3676164.8
20:52:48.935 INFO  ProgressMeter -             unmapped            103.3             379563000        3676143.1
20:52:58.945 INFO  ProgressMeter -          2:192050173            103.4             380170000        3676082.1
20:53:08.952 INFO  ProgressMeter -          2:194433251            103.6             380782000        3676071.4
20:53:18.958 INFO  ProgressMeter -          2:196727623            103.8             381393000        3676051.7
20:53:28.966 INFO  ProgressMeter -          2:199016071            103.9             382006000        3676050.1
20:53:38.979 INFO  ProgressMeter -          2:201341921            104.1             382622000        3676074.4
20:53:48.990 INFO  ProgressMeter -          2:203603702            104.3             383229000        3676013.5
20:53:58.991 INFO  ProgressMeter -          2:205954356            104.4             383845000        3676045.4
20:54:09.004 INFO  ProgressMeter -          2:208265268            104.6             384458000        3676040.3
20:54:19.010 INFO  ProgressMeter -          2:210645071            104.8             385072000        3676049.4
20:54:29.020 INFO  ProgressMeter -          2:213007339            104.9             385687000        3676065.8
20:54:39.035 INFO  ProgressMeter -          2:215301644            105.1             386297000        3676031.5
20:54:49.044 INFO  ProgressMeter -          2:217601432            105.3             386911000        3676038.9
20:54:59.049 INFO  ProgressMeter -          2:219829596            105.4             387520000        3676001.2
20:55:09.061 INFO  ProgressMeter -          2:222191447            105.6             388128000        3675950.0
20:55:19.069 INFO  ProgressMeter -          2:224510116            105.8             388738000        3675920.2
20:55:29.072 INFO  ProgressMeter -          2:226852674            105.9             389351000        3675921.8
20:55:39.083 INFO  ProgressMeter -          2:229190291            106.1             389967000        3675947.0
20:55:49.084 INFO  ProgressMeter -          2:231422703            106.3             390577000        3675921.4
20:55:59.097 INFO  ProgressMeter -          2:233657387            106.4             391192000        3675935.9
20:56:09.109 INFO  ProgressMeter -          2:235992179            106.6             391806000        3675941.7
20:56:19.111 INFO  ProgressMeter -          2:238253994            106.8             392417000        3675925.0
20:56:29.123 INFO  ProgressMeter -          2:240487174            106.9             393033000        3675949.4
20:56:39.134 INFO  ProgressMeter -            20:534265            107.1             393648000        3675965.0
20:56:49.134 INFO  ProgressMeter -           20:2830363            107.3             394259000        3675949.5
20:56:59.141 INFO  ProgressMeter -           20:5108896            107.4             394875000        3675976.6
20:57:09.147 INFO  ProgressMeter -           20:7379812            107.6             395481000        3675911.8
20:57:19.151 INFO  ProgressMeter -             unmapped            107.8             396085000        3675828.7
20:57:29.154 INFO  ProgressMeter -          20:12129408            107.9             396691000        3675765.5
20:57:39.156 INFO  ProgressMeter -          20:14506683            108.1             397305000        3675777.6
20:57:49.160 INFO  ProgressMeter -          20:16903689            108.3             397920000        3675796.7
20:57:59.165 INFO  ProgressMeter -          20:19257638            108.4             398542000        3675880.3
20:58:09.176 INFO  ProgressMeter -          20:21609501            108.6             399158000        3675904.9
20:58:19.181 INFO  ProgressMeter -          20:23987715            108.8             399771000        3675905.9
20:58:29.193 INFO  ProgressMeter -          20:26286764            108.9             400384000        3675901.8
20:58:39.198 INFO  ProgressMeter -          20:27327813            109.1             400991000        3675847.2
20:58:49.205 INFO  ProgressMeter -          20:28271216            109.3             401585000        3675672.6
20:58:59.209 INFO  ProgressMeter -          20:29493233            109.4             402191000        3675610.0
20:59:09.219 INFO  ProgressMeter -          20:31071114            109.6             402804000        3675608.6
20:59:19.226 INFO  ProgressMeter -          20:33142717            109.8             403438000        3675799.1
20:59:29.241 INFO  ProgressMeter -             unmapped            109.9             404051000        3675794.0
20:59:39.246 INFO  ProgressMeter -          20:37634988            110.1             404664000        3675795.2
20:59:49.260 INFO  ProgressMeter -          20:39907389            110.3             405280000        3675817.4
20:59:59.263 INFO  ProgressMeter -          20:42194337            110.4             405894000        3675828.0
21:00:09.272 INFO  ProgressMeter -          20:44492298            110.6             406506000        3675817.8
21:00:19.282 INFO  ProgressMeter -          20:46745312            110.8             407120000        3675824.1
21:00:29.291 INFO  ProgressMeter -          20:48969835            110.9             407733000        3675822.4
21:00:39.300 INFO  ProgressMeter -          20:51214965            111.1             408346000        3675820.7
21:00:49.311 INFO  ProgressMeter -          20:53497135            111.3             408957000        3675799.9
21:00:59.317 INFO  ProgressMeter -          20:55800170            111.4             409569000        3675790.9
21:01:09.319 INFO  ProgressMeter -          20:58071854            111.6             410180000        3675775.2
21:01:19.331 INFO  ProgressMeter -          20:60335496            111.8             410789000        3675736.2
21:01:29.339 INFO  ProgressMeter -          20:62556139            111.9             411398000        3675699.4
21:01:39.344 INFO  ProgressMeter -           21:5547290            112.1             412025000        3675825.0
21:01:49.352 INFO  ProgressMeter -           21:8219571            112.3             412630000        3675752.6
21:01:59.362 INFO  ProgressMeter -           21:8388525            112.4             413242000        3675741.6
21:02:09.371 INFO  ProgressMeter -           21:8438390            112.6             413851000        3675704.5
21:02:19.371 INFO  ProgressMeter -           21:9109702            112.8             414462000        3675690.2
21:02:29.372 INFO  ProgressMeter -          21:10465503            112.9             415071000        3675657.6
21:02:39.384 INFO  ProgressMeter -          21:12393959            113.1             415695000        3675751.8
21:02:49.387 INFO  ProgressMeter -          21:14875729            113.3             416313000        3675797.6
21:02:59.400 INFO  ProgressMeter -          21:17333778            113.4             416948000        3675987.8
21:03:09.407 INFO  ProgressMeter -          21:19768862            113.6             417560000        3675978.2
21:03:19.419 INFO  ProgressMeter -          21:22296935            113.8             418185000        3676080.2
21:03:29.425 INFO  ProgressMeter -          21:24721819            113.9             418800000        3676097.3
21:03:39.433 INFO  ProgressMeter -          21:26985017            114.1             419409000        3676060.7
21:03:49.448 INFO  ProgressMeter -          21:29331007            114.3             420023000        3676064.3
21:03:59.459 INFO  ProgressMeter -          21:31652917            114.4             420629000        3676000.0
21:04:09.463 INFO  ProgressMeter -          21:33902200            114.6             421239000        3675974.6
21:04:19.469 INFO  ProgressMeter -          21:36237838            114.8             421852000        3675974.4
21:04:29.474 INFO  ProgressMeter -          21:38557828            114.9             422471000        3676026.8
21:04:39.480 INFO  ProgressMeter -          21:40930797            115.1             423093000        3676104.7
21:04:49.493 INFO  ProgressMeter -          21:43285493            115.3             423714000        3676169.9
21:04:59.495 INFO  ProgressMeter -          21:45608236            115.4             424335000        3676240.8
21:05:09.505 INFO  ProgressMeter -          22:11351992            115.6             424957000        3676315.9
21:05:19.505 INFO  ProgressMeter -          22:13544074            115.8             425573000        3676344.3
21:05:29.508 INFO  ProgressMeter -          22:15816183            115.9             426188000        3676362.8
21:05:39.512 INFO  ProgressMeter -          22:18073061            116.1             426804000        3676388.4
21:05:49.516 INFO  ProgressMeter -          22:20405957            116.3             427428000        3676483.2
21:05:59.530 INFO  ProgressMeter -          22:23177294            116.4             428051000        3676563.9
21:06:09.541 INFO  ProgressMeter -          22:25434858            116.6             428674000        3676646.5
21:06:19.551 INFO  ProgressMeter -          22:27729421            116.8             429293000        3676694.5
21:06:29.556 INFO  ProgressMeter -          22:30026081            116.9             429917000        3676787.3
21:06:39.567 INFO  ProgressMeter -          22:32263530            117.1             430525000        3676740.6
21:06:49.615 INFO  ProgressMeter -          22:34600773            117.3             431144000        3676768.5
21:06:59.625 INFO  ProgressMeter -          22:36883922            117.4             431764000        3676825.1
21:07:09.635 INFO  ProgressMeter -          22:39114338            117.6             432387000        3676906.1
21:07:19.637 INFO  ProgressMeter -          22:41383986            117.8             433013000        3677017.0
21:07:29.639 INFO  ProgressMeter -          22:43609731            117.9             433637000        3677110.6
21:07:39.639 INFO  ProgressMeter -          22:45875074            118.1             434258000        3677179.6
21:07:49.647 INFO  ProgressMeter -          22:48113694            118.3             434880000        3677252.7
21:07:59.655 INFO  ProgressMeter -          22:50311429            118.4             435500000        3677308.8
21:08:09.667 INFO  ProgressMeter -            3:1849435            118.6             436111000        3677287.2
21:08:19.673 INFO  ProgressMeter -            3:4190395            118.8             436720000        3677250.9
21:08:29.681 INFO  ProgressMeter -            3:6440110            118.9             437323000        3677163.7
21:08:39.685 INFO  ProgressMeter -            3:8778683            119.1             437927000        3677087.3
21:08:49.695 INFO  ProgressMeter -           3:10990524            119.3             438532000        3677016.3
21:08:59.708 INFO  ProgressMeter -           3:13242729            119.4             439144000        3677002.7
21:09:09.721 INFO  ProgressMeter -           3:15468857            119.6             439755000        3676980.7
21:09:19.725 INFO  ProgressMeter -           3:17709496            119.8             440367000        3676971.7
21:09:29.726 INFO  ProgressMeter -           3:20023799            119.9             440977000        3676947.6
21:09:39.736 INFO  ProgressMeter -           3:22411377            120.1             441588000        3676927.3
21:09:49.736 INFO  ProgressMeter -           3:24704928            120.3             442198000        3676903.8
21:09:59.752 INFO  ProgressMeter -           3:27087002            120.4             442807000        3676864.0
21:10:09.758 INFO  ProgressMeter -           3:29543073            120.6             443435000        3676986.9
21:10:19.773 INFO  ProgressMeter -           3:31901093            120.8             444049000        3676989.0
21:10:29.778 INFO  ProgressMeter -           3:34238079            120.9             444671000        3677062.3
21:10:39.789 INFO  ProgressMeter -           3:36597777            121.1             445280000        3677025.0
21:10:49.792 INFO  ProgressMeter -           3:38919173            121.3             445899000        3677074.3
21:10:59.796 INFO  ProgressMeter -           3:41247674            121.4             446517000        3677114.7
21:11:09.807 INFO  ProgressMeter -           3:43555476            121.6             447131000        3677118.6
21:11:19.816 INFO  ProgressMeter -           3:45868257            121.8             447753000        3677189.2
21:11:29.822 INFO  ProgressMeter -           3:48135741            121.9             448374000        3677252.9
21:11:39.829 INFO  ProgressMeter -           3:50348544            122.1             448995000        3677315.9
21:11:49.835 INFO  ProgressMeter -           3:52573861            122.3             449611000        3677338.4
21:11:59.836 INFO  ProgressMeter -           3:54857816            122.4             450232000        3677404.1
21:12:09.837 INFO  ProgressMeter -           3:57162946            122.6             450846000        3677412.6
21:12:19.853 INFO  ProgressMeter -           3:59466918            122.8             451464000        3677446.1
21:12:29.861 INFO  ProgressMeter -           3:61875506            122.9             452090000        3677548.6
21:12:39.870 INFO  ProgressMeter -           3:64325693            123.1             452711000        3677609.7
21:12:49.880 INFO  ProgressMeter -           3:66771993            123.3             453332000        3677670.2
21:12:59.890 INFO  ProgressMeter -           3:69185050            123.4             453953000        3677730.5
21:13:09.899 INFO  ProgressMeter -           3:71570220            123.6             454573000        3677783.0
21:13:19.912 INFO  ProgressMeter -           3:73880792            123.8             455193000        3677833.4
21:13:29.923 INFO  ProgressMeter -           3:76083674            123.9             455813000        3677884.7
21:13:39.934 INFO  ProgressMeter -           3:78583226            124.1             456432000        3677927.8
21:13:49.944 INFO  ProgressMeter -           3:81071885            124.3             457054000        3677995.4
21:13:59.949 INFO  ProgressMeter -           3:83505682            124.4             457674000        3678049.1
21:14:09.955 INFO  ProgressMeter -           3:86018368            124.6             458296000        3678118.4
21:14:19.958 INFO  ProgressMeter -             unmapped            124.8             458920000        3678204.9
21:14:29.961 INFO  ProgressMeter -           3:90872754            124.9             459541000        3678267.2
21:14:39.969 INFO  ProgressMeter -           3:92881421            125.1             460157000        3678286.9
21:14:49.984 INFO  ProgressMeter -           3:93470394            125.3             460756000        3678167.4
21:14:59.997 INFO  ProgressMeter -           3:93470484            125.4             461369000        3678160.8
21:15:09.997 INFO  ProgressMeter -           3:93470563            125.6             461982000        3678160.6
21:15:20.000 INFO  ProgressMeter -           3:93470673            125.8             462596000        3678167.4
21:15:30.003 INFO  ProgressMeter -           3:94525565            125.9             463211000        3678181.1
21:15:40.008 INFO  ProgressMeter -           3:97108472            126.1             463858000        3678448.0
21:15:50.020 INFO  ProgressMeter -           3:99620686            126.3             464517000        3678805.9
21:16:00.035 INFO  ProgressMeter -          3:101952102            126.4             465141000        3678884.6
21:16:10.045 INFO  ProgressMeter -          3:104332425            126.6             465756000        3678894.4
21:16:20.047 INFO  ProgressMeter -          3:106673052            126.8             466368000        3678884.4
21:16:30.056 INFO  ProgressMeter -          3:108999155            126.9             466985000        3678910.4
21:16:40.057 INFO  ProgressMeter -          3:111381722            127.1             467598000        3678908.7
21:16:50.063 INFO  ProgressMeter -             unmapped            127.3             468214000        3678928.2
21:17:00.064 INFO  ProgressMeter -          3:115959965            127.4             468831000        3678957.9
21:17:10.075 INFO  ProgressMeter -          3:118357746            127.6             469451000        3679006.2
21:17:20.082 INFO  ProgressMeter -          3:120623117            127.8             470064000        3679001.5
21:17:30.094 INFO  ProgressMeter -          3:122878435            127.9             470677000        3678994.5
21:17:40.102 INFO  ProgressMeter -          3:125155652            128.1             471296000        3679036.2
21:17:50.106 INFO  ProgressMeter -          3:127406331            128.3             471918000        3679103.6
21:18:00.117 INFO  ProgressMeter -          3:129630712            128.4             472535000        3679127.5
21:18:10.122 INFO  ProgressMeter -          3:132005408            128.6             473156000        3679185.9
21:18:20.133 INFO  ProgressMeter -          3:134298126            128.8             473774000        3679218.4
21:18:30.139 INFO  ProgressMeter -          3:136605665            128.9             474384000        3679190.3
21:18:40.148 INFO  ProgressMeter -          3:138951960            129.1             475000000        3679207.7
21:18:50.153 INFO  ProgressMeter -          3:141293957            129.3             475621000        3679265.6
21:19:00.158 INFO  ProgressMeter -          3:143598550            129.4             476241000        3679316.2
21:19:10.160 INFO  ProgressMeter -          3:145982915            129.6             476859000        3679351.7
21:19:20.175 INFO  ProgressMeter -          3:148433995            129.8             477480000        3679405.0
21:19:30.182 INFO  ProgressMeter -          3:150750116            129.9             478093000        3679399.4
21:19:40.195 INFO  ProgressMeter -          3:153002632            130.1             478695000        3679306.9
21:19:50.199 INFO  ProgressMeter -          3:155351756            130.3             479302000        3679257.3
21:20:00.214 INFO  ProgressMeter -          3:157652909            130.4             479916000        3679256.3
21:20:10.225 INFO  ProgressMeter -          3:159979178            130.6             480527000        3679234.2
21:20:20.228 INFO  ProgressMeter -          3:162349070            130.8             481141000        3679238.9
21:20:30.230 INFO  ProgressMeter -          3:164872943            130.9             481749000        3679198.2
21:20:40.240 INFO  ProgressMeter -          3:167310121            131.1             482358000        3679161.5
21:20:50.248 INFO  ProgressMeter -          3:169628260            131.3             482968000        3679133.9
21:21:00.251 INFO  ProgressMeter -          3:171870095            131.4             483576000        3679093.0
21:21:10.258 INFO  ProgressMeter -          3:174146117            131.6             484180000        3679019.5
21:21:20.273 INFO  ProgressMeter -          3:176539436            131.8             484787000        3678965.7
21:21:30.288 INFO  ProgressMeter -          3:178845035            131.9             485392000        3678896.9
21:21:40.293 INFO  ProgressMeter -          3:181199730            132.1             486014000        3678961.6
21:21:50.306 INFO  ProgressMeter -          3:183551490            132.3             486631000        3678984.6
21:22:00.321 INFO  ProgressMeter -          3:185821806            132.4             487242000        3678961.3
21:22:10.337 INFO  ProgressMeter -          3:188123015            132.6             487852000        3678930.1
21:22:20.340 INFO  ProgressMeter -          3:190441457            132.8             488463000        3678912.4
21:22:30.345 INFO  ProgressMeter -          3:192771515            132.9             489075000        3678901.5
21:22:40.345 INFO  ProgressMeter -          3:195057344            133.1             489684000        3678870.3
21:22:50.360 INFO  ProgressMeter -          3:197182743            133.3             490297000        3678862.3
21:23:00.371 INFO  ProgressMeter -            4:1046795            133.4             490910000        3678856.2
21:23:10.374 INFO  ProgressMeter -            4:3169515            133.6             491522000        3678846.2
21:23:20.384 INFO  ProgressMeter -            4:5401638            133.8             492135000        3678841.1
21:23:30.386 INFO  ProgressMeter -            4:7681869            133.9             492757000        3678905.8
21:23:40.387 INFO  ProgressMeter -           4:10016488            134.1             493382000        3678993.7
21:23:50.390 INFO  ProgressMeter -           4:12395563            134.3             493993000        3678976.2
21:24:00.398 INFO  ProgressMeter -           4:14790218            134.4             494602000        3678941.6
21:24:10.403 INFO  ProgressMeter -           4:17146426            134.6             495213000        3678923.3
21:24:20.411 INFO  ProgressMeter -           4:19538961            134.8             495823000        3678896.3
21:24:30.426 INFO  ProgressMeter -           4:22016798            134.9             496435000        3678880.9
21:24:40.427 INFO  ProgressMeter -           4:24396347            135.1             497034000        3678776.2
21:24:50.438 INFO  ProgressMeter -           4:26683318            135.3             497643000        3678740.3
21:25:00.446 INFO  ProgressMeter -           4:29056063            135.4             498251000        3678698.8
21:25:10.459 INFO  ProgressMeter -           4:31491407            135.6             498854000        3678618.3
21:25:20.471 INFO  ProgressMeter -           4:33986174            135.8             499464000        3678590.1
21:25:30.482 INFO  ProgressMeter -           4:36376693            135.9             500075000        3678569.7
21:25:40.490 INFO  ProgressMeter -           4:38626687            136.1             500685000        3678543.3
21:25:50.492 INFO  ProgressMeter -           4:40858342            136.3             501292000        3678497.7
21:26:00.504 INFO  ProgressMeter -           4:43127411            136.4             501902000        3678470.2
21:26:10.514 INFO  ProgressMeter -           4:45512963            136.6             502508000        3678413.4
21:26:20.515 INFO  ProgressMeter -           4:47873244            136.8             503118000        3678390.6
21:26:30.516 INFO  ProgressMeter -           4:49109007            136.9             503727000        3678360.4
21:26:40.527 INFO  ProgressMeter -           4:49149407            137.1             504332000        3678296.7
21:26:50.543 INFO  ProgressMeter -           4:49709686            137.3             504926000        3678150.8
21:27:00.556 INFO  ProgressMeter -           4:51094961            137.4             505522000        3678021.1
21:27:10.561 INFO  ProgressMeter -           4:53307204            137.6             506130000        3677982.6
21:27:20.574 INFO  ProgressMeter -           4:55662582            137.8             506740000        3677955.0
21:27:30.575 INFO  ProgressMeter -           4:58021001            137.9             507345000        3677896.6
21:27:40.583 INFO  ProgressMeter -           4:60521454            138.1             507953000        3677857.0
21:27:50.586 INFO  ProgressMeter -           4:62983846            138.3             508561000        3677819.7
21:28:00.599 INFO  ProgressMeter -           4:65428389            138.4             509169000        3677778.0
21:28:10.611 INFO  ProgressMeter -           4:67806010            138.6             509777000        3677736.9
21:28:20.611 INFO  ProgressMeter -           4:70323913            138.8             510388000        3677722.8
21:28:30.624 INFO  ProgressMeter -           4:72777659            138.9             511027000        3677905.0
21:28:40.628 INFO  ProgressMeter -           4:75160812            139.1             511647000        3677953.7
21:28:50.631 INFO  ProgressMeter -           4:77457770            139.3             512255000        3677916.1
21:29:00.646 INFO  ProgressMeter -           4:79721540            139.4             512865000        3677888.1
21:29:10.657 INFO  ProgressMeter -           4:82052492            139.6             513476000        3677869.0
21:29:20.670 INFO  ProgressMeter -           4:84296553            139.8             514082000        3677813.4
21:29:30.679 INFO  ProgressMeter -           4:86652576            139.9             514695000        3677809.7
21:29:40.684 INFO  ProgressMeter -           4:88920263            140.1             515293000        3677700.7
21:29:50.688 INFO  ProgressMeter -           4:91320425            140.3             515904000        3677685.0
21:30:00.695 INFO  ProgressMeter -           4:93753750            140.4             516512000        3677646.7
21:30:10.708 INFO  ProgressMeter -           4:96167012            140.6             517119000        3677598.8
21:30:20.721 INFO  ProgressMeter -           4:98585751            140.8             517728000        3677565.2
21:30:30.736 INFO  ProgressMeter -          4:100942655            140.9             518338000        3677537.9
21:30:40.748 INFO  ProgressMeter -          4:103244494            141.1             518952000        3677540.4
21:30:50.754 INFO  ProgressMeter -          4:105539517            141.3             519562000        3677517.1
21:31:00.759 INFO  ProgressMeter -          4:107876523            141.4             520173000        3677501.3
21:31:10.767 INFO  ProgressMeter -          4:110224342            141.6             520782000        3677470.2
21:31:20.772 INFO  ProgressMeter -          4:112527166            141.8             521387000        3677412.2
21:31:30.781 INFO  ProgressMeter -          4:114809194            141.9             521991000        3677345.6
21:31:40.839 INFO  ProgressMeter -          4:117216404            142.1             522599000        3677286.2
21:31:50.853 INFO  ProgressMeter -          4:119594883            142.3             523210000        3677267.0
21:32:00.857 INFO  ProgressMeter -          4:121944743            142.4             523820000        3677245.0
21:32:10.863 INFO  ProgressMeter -          4:124290405            142.6             524432000        3677236.3
21:32:20.879 INFO  ProgressMeter -          4:126724833            142.8             525045000        3677230.3
21:32:30.887 INFO  ProgressMeter -          4:129068593            142.9             525656000        3677213.8
21:32:40.889 INFO  ProgressMeter -          4:131471858            143.1             526265000        3677185.9
21:32:50.890 INFO  ProgressMeter -          4:133864443            143.3             526873000        3677151.6
21:33:00.895 INFO  ProgressMeter -          4:136352027            143.4             527485000        3677143.4
21:33:10.906 INFO  ProgressMeter -          4:138742641            143.6             528096000        3677125.8
21:33:20.910 INFO  ProgressMeter -          4:141066669            143.8             528707000        3677111.2
21:33:30.922 INFO  ProgressMeter -          4:143445125            144.0             529318000        3677093.2
21:33:40.925 INFO  ProgressMeter -          4:145773435            144.1             529927000        3677065.3
21:33:50.931 INFO  ProgressMeter -          4:148073953            144.3             530546000        3677105.8
21:34:00.940 INFO  ProgressMeter -          4:150418086            144.5             531166000        3677151.0
21:34:10.949 INFO  ProgressMeter -          4:152703173            144.6             531783000        3677175.9
